Bin	Taxonomy	Domain
Meg22_1214_Bin_328	Planctomycetes	Bacteria
Meg22_1012_Bin_288	Planctomycetes	Bacteria
Meg22_1214_Bin_205	Planctomycetes	Bacteria
Meg19_1012_Bin_421	Planctomycetes	Bacteria
Meg22_1012_Bin_175	Planctomycetes	Bacteria
Meg22_1618_Bin_69	Planctomycetes	Bacteria
Meg22_1416_Bin_43	Planctomycetes	Bacteria
Meg22_1214_Bin_16	Planctomycetes	Bacteria
Meg22_1012_Bin_10	Planctomycetes	Bacteria
Meg22_1618_Bin_6	Planctomycetes	Bacteria
Meg22_1214_Bin_345	Planctomycetes	Bacteria
Meg22_1416_Bin_35	Planctomycetes	Bacteria
Meg22_1214_Bin_395	Planctomycetes	Bacteria
Meg22_1214_Bin_1	Planctomycetes	Bacteria
Meg22_1416_Bin_117	Planctomycetes	Bacteria
Meg22_1012_Bin_33	Planctomycetes	Bacteria
Meg19_1012_Bin_428	Planctomycetes	Bacteria
Meg22_1214_Bin_201	Planctomycetes	Bacteria
Meg22_1214_Bin_12	Planctomycetes	Bacteria
Meg22_1012_Bin_189	Planctomycetes	Bacteria
Meg19_1012_Bin_132	Planctomycetes	Bacteria
Meg22_810_Bin_53	Planctomycetes	Bacteria
Meg22_1214_Bin_13	Planctomycetes	Bacteria
Meg22_1416_Bin_123	Planctomycetes	Bacteria
Meg22_1618_Bin_78	Planctomycetes	Bacteria
Meg22_810_Bin_184	Planctomycetes	Bacteria
Meg19_1012_Bin_193	Planctomycetes	Bacteria
Meg22_1012_Bin_257	Planctomycetes	Bacteria
Meg19_1012_Bin_526	Planctomycetes	Bacteria
AB_3033_Bin_135	Planctomycetes	Bacteria
Meg22_1416_Bin_128	Planctomycetes	Bacteria
Meg22_1214_Bin_126	Planctomycetes	Bacteria
Meg22_1214_Bin_182	Planctomycetes	Bacteria
Meg22_46_Bin_264	Planctomycetes	Bacteria
Meg22_1214_Bin_350	Planctomycetes	Bacteria
Meg22_1012_Bin_343	Planctomycetes	Bacteria
Meg22_1214_Bin_174	Planctomycetes	Bacteria
Meg22_1416_Bin_87	Planctomycetes	Bacteria
Meg22_1214_Bin_147	Planctomycetes	Bacteria
Meg22_1012_Bin_143	Planctomycetes	Bacteria
Meg22_1416_Bin_38	Planctomycetes	Bacteria
Meg22_1214_Bin_406	Planctomycetes	Bacteria
Meg22_1416_Bin_118	Planctomycetes	Bacteria
Meg22_1214_Bin_210	Planctomycetes	Bacteria
Meg22_810_Bin_216	Planctomycetes	Bacteria
Meg22_1012_Bin_216	Planctomycetes	Bacteria
Meg19_02_Bin_88	Planctomycetes	Bacteria
Meg22_1012_Bin_170	Planctomycetes	Bacteria
Meg19_1012_Bin_168	Planctomycetes	Bacteria
Meg22_1416_Bin_190	Planctomycetes	Bacteria
Meg22_1214_Bin_4	Planctomycetes	Bacteria
Meg22_1416_Bin_113	Planctomycetes	Bacteria
Meg22_1012_Bin_4	Planctomycetes	Bacteria
Meg22_1214_Bin_374	Planctomycetes	Bacteria
Meg22_1618_Bin_4	Planctomycetes	Bacteria
ex4484_123	Planctomycetes	Bacteria
Meg22_1416_Bin_37_2_2	Planctomycetes	Bacteria
Meg22_1012_Bin_298	Planctomycetes	Bacteria
Meg22_1416_Bin_37_2_1	Planctomycetes	Bacteria
Meg22_810_Bin_39	Planctomycetes	Bacteria
Meg19_1012_Bin_273	Planctomycetes	Bacteria
Meg22_1618_Bin_28	Planctomycetes	Bacteria
Meg22_1214_Bin_148	Planctomycetes	Bacteria
Meg22_1012_Bin_25	Planctomycetes	Bacteria
Meg19_1012_Bin_134	Planctomycetes	Bacteria
Meg22_1214_Bin_239	Planctomycetes	Bacteria
AB_3033_Bin_103	Planctomycetes	Bacteria
AB_3033_Bin_119	Planctomycetes	Bacteria
Meg22_1214_Bin_56	Planctomycetes	Bacteria
Meg22_1618_Bin_101	Planctomycetes	Bacteria
Meg22_1416_Bin_46	Planctomycetes	Bacteria
Meg22_1618_Bin_52	Planctomycetes	Bacteria
Meg22_1012_Bin_117	Planctomycetes	Bacteria
Meg22_1214_Bin_83	Planctomycetes	Bacteria
Meg22_1416_Bin_23	Planctomycetes	Bacteria
Meg19_1012_Bin_348	Planctomycetes	Bacteria
Meg22_1012_Bin_263	Planctomycetes	Bacteria
Meg22_1214_Bin_385	Planctomycetes	Bacteria
Meg22_810_Bin_176	Planctomycetes	Bacteria
Meg19_1012_Bin_361	Planctomycetes	Bacteria
B1_G9	Planctomycetes	Bacteria
Meg22_46_Bin_147	Planctomycetes	Bacteria
Meg19_1012_Bin_32	Planctomycetes	Bacteria
Meg22_810_Bin_51	Planctomycetes	Bacteria
Meg22_1214_Bin_38	Planctomycetes	Bacteria
AB_3033_Bin_147	Planctomycetes	Bacteria
Meg22_1618_Bin_23	Planctomycetes	Bacteria
AB_3033_Bin_166	Planctomycetes	Bacteria
Meg22_1012_Bin_294	Planctomycetes	Bacteria
Meg22_1214_Bin_43	Planctomycetes	Bacteria
Meg22_1618_Bin_123	Planctomycetes	Bacteria
Meg22_1416_Bin_197	Planctomycetes	Bacteria
Meg19_1012_Bin_123	Planctomycetes	Bacteria
Meg22_46_Bin_157	Planctomycetes	Bacteria
Meg22_810_Bin_97	Planctomycetes	Bacteria
Meg22_1012_Bin_80	Planctomycetes	Bacteria
Meg22_1214_Bin_215	Planctomycetes	Bacteria
Meg22_1012_Bin_161	Planctomycetes	Bacteria
Meg19_1012_Bin_276	Planctomycetes	Bacteria
Meg22_1012_Bin_38	Planctomycetes	Bacteria
Meg19_46_Bin_158	Planctomycetes	Bacteria
Meg19_1012_Bin_262	Planctomycetes	Bacteria
Meg19_46_Bin_133	Planctomycetes	Bacteria
Meg19_1012_Bin_169	Planctomycetes	Bacteria
Meg22_1416_Bin_169	Planctomycetes	Bacteria
Meg22_1618_Bin_141	Planctomycetes	Bacteria
Meg22_1618_Bin_71	Planctomycetes	Bacteria
Meg22_1214_Bin_349	Planctomycetes	Bacteria
Meg22_1416_Bin_137	Planctomycetes	Bacteria
Meg22_1618_Bin_107	Planctomycetes	Bacteria
Meg19_1012_Bin_443	Planctomycetes	Bacteria
Meg19_1012_Bin_345	Planctomycetes	Bacteria
Meg22_1416_Bin_174	Planctomycetes	Bacteria
Meg22_1214_Bin_324	Planctomycetes	Bacteria
Meg19_1012_Bin_449	Planctomycetes	Bacteria
Meg22_810_Bin_38_2_1	Planctomycetes	Bacteria
Meg22_46_Bin_107	Planctomycetes	Bacteria
Meg19_1012_Bin_287	Planctomycetes	Bacteria
Meg19_1012_Bin_293	Planctomycetes	Bacteria
Meg19_1012_Bin_515	Planctomycetes	Bacteria
Meg19_1012_Bin_177	Planctomycetes	Bacteria
Meg22_46_Bin_116	Planctomycetes	Bacteria
Meg22_810_Bin_101	Planctomycetes	Bacteria
Meg22_1012_Bin_253	Planctomycetes	Bacteria
Meg19_1012_Bin_101	Planctomycetes	Bacteria
Meg22_1416_Bin_121	Planctomycetes	Bacteria
Meg22_1012_Bin_258	Planctomycetes	Bacteria
ex4572_13	Planctomycetes	Bacteria
B26_G1	Planctomycetes	Bacteria
AB_03_Bin_50	Planctomycetes	Bacteria
B6_G2	Planctomycetes	Bacteria
Meg22_46_Bin_245	Planctomycetes	Bacteria
Meg19_1012_Bin_456	Planctomycetes	Bacteria
AB_1215_Bin_8	Planctomycetes	Bacteria
B28_G16	Planctomycetes	Bacteria
Meg22_1012_Bin_62	Planctomycetes	Bacteria
Meg22_810_Bin_249	Planctomycetes	Bacteria
Meg22_1214_Bin_109	Planctomycetes	Bacteria
Meg22_1416_Bin_44	Planctomycetes	Bacteria
AB_69_Bin_179	Planctomycetes	Bacteria
Meg22_46_Bin_25	Planctomycetes	Bacteria
Meg22_46_Bin_30	Planctomycetes	Bacteria
Meg22_1214_Bin_246	Planctomycetes	Bacteria
Meg22_1012_Bin_54	Planctomycetes	Bacteria
AB_3033_Bin_80	Planctomycetes	Bacteria
Meg19_1012_Bin_46	Planctomycetes	Bacteria
Meg22_810_Bin_91	Planctomycetes	Bacteria
Meg22_810_Bin_49	Planctomycetes	Bacteria
Meg22_1214_Bin_391	Planctomycetes	Bacteria
B26_G16	Planctomycetes	Bacteria
Meg19_1012_Bin_521	Planctomycetes	Bacteria
AB_3033_Bin_156	Planctomycetes	Bacteria
AB_1215_Bin_134	Planctomycetes	Bacteria
AB_3033_Bin_25	Planctomycetes	Bacteria
AB_3033_Bin_131	Planctomycetes	Bacteria
Meg19_1012_Bin_201	Planctomycetes	Bacteria
Meg22_810_Bin_95	Planctomycetes	Bacteria
Meg22_1618_Bin_157	Planctomycetes	Bacteria
Meg22_1214_Bin_257	Planctomycetes	Bacteria
Meg22_1416_Bin_145	Planctomycetes	Bacteria
Meg22_1416_Bin_57	Planctomycetes	Bacteria
Meg22_1618_Bin_40	Planctomycetes	Bacteria
Meg22_1214_Bin_297	Planctomycetes	Bacteria
Meg22_1012_Bin_123	Planctomycetes	Bacteria
Meg22_1416_Bin_142	Planctomycetes	Bacteria
Meg22_810_Bin_18	Planctomycetes	Bacteria
AB_3033_Bin_16	Planctomycetes	Bacteria
Meg19_1012_Bin_222	Planctomycetes	Bacteria
Meg22_1618_Bin_14	Planctomycetes	Bacteria
Meg22_1012_Bin_70	Planctomycetes	Bacteria
Meg22_1416_Bin_114	Planctomycetes	Bacteria
Meg22_1214_Bin_269	Planctomycetes	Bacteria
Meg19_1012_Bin_461	Planctomycetes	Bacteria
Meg22_1214_Bin_263	Planctomycetes	Bacteria
AB_3033_Bin_145	Planctomycetes	Bacteria
AB_1215_Bin_17	Planctomycetes	Bacteria
Meg22_810_Bin_138	Planctomycetes	Bacteria
Meg19_1012_Bin_69	Planctomycetes	Bacteria
Meg22_1012_Bin_35	Planctomycetes	Bacteria
Meg22_810_Bin_231	Planctomycetes	Bacteria
Meg22_1214_Bin_96	Planctomycetes	Bacteria
Meg22_810_Bin_238	Planctomycetes	Bacteria
Meg19_1012_Bin_274	Planctomycetes	Bacteria
Meg22_1012_Bin_247	Planctomycetes	Bacteria
Meg19_1012_Bin_103	Planctomycetes	Bacteria
Meg19_1012_Bin_89	Planctomycetes	Bacteria
Meg22_1012_Bin_289	Planctomycetes	Bacteria
Meg22_1214_Bin_15	Planctomycetes	Bacteria
B140_G9	Planctomycetes	Bacteria
AB_3033_Bin_22	Planctomycetes	Bacteria
Meg22_1012_Bin_350	Planctomycetes	Bacteria
Meg22_810_Bin_17	Planctomycetes	Bacteria
Meg22_1012_Bin_218	Planctomycetes	Bacteria
Meg22_1214_Bin_340	Planctomycetes	Bacteria
Meg22_1618_Bin_1	Planctomycetes	Bacteria
Meg19_1012_Bin_233	Planctomycetes	Bacteria
Meg22_46_Bin_215	Planctomycetes	Bacteria
Meg22_1416_Bin_182	Planctomycetes	Bacteria
Meg22_1416_Bin_45	Planctomycetes	Bacteria
Meg22_1012_Bin_144	Planctomycetes	Bacteria
Meg22_1618_Bin_68	Planctomycetes	Bacteria
Meg22_1214_Bin_338	Planctomycetes	Bacteria
Meg22_1214_Bin_110	Planctomycetes	Bacteria
AB_69_Bin_48	Planctomycetes	Bacteria
AB_1215_Bin_16	Planctomycetes	Bacteria
Meg22_810_Bin_99	Planctomycetes	Bacteria
Meg19_1012_Bin_86	Planctomycetes	Bacteria
Meg22_1012_Bin_17	Planctomycetes	Bacteria
Meg22_810_Bin_52	Planctomycetes	Bacteria
Meg22_1214_Bin_59	Planctomycetes	Bacteria
Meg22_46_Bin_6	Planctomycetes	Bacteria
Meg22_1012_Bin_18	Planctomycetes	Bacteria
Meg22_1214_Bin_208	Planctomycetes	Bacteria
Meg22_810_Bin_98	Planctomycetes	Bacteria
Meg22_46_Bin_84	Planctomycetes	Bacteria
AB_1215_Bin_13	Planctomycetes	Bacteria
Meg22_1012_Bin_20	Planctomycetes	Bacteria
Meg22_810_Bin_62	Planctomycetes	Bacteria
Meg22_46_Bin_73	Planctomycetes	Bacteria
Meg22_1618_Bin_63	Planctomycetes	Bacteria
Meg22_1012_Bin_235	Planctomycetes	Bacteria
Meg22_1214_Bin_72	Planctomycetes	Bacteria
Meg22_1416_Bin_119	Planctomycetes	Bacteria
Meg22_1214_Bin_30	Planctomycetes	Bacteria
Meg22_1618_Bin_39	Planctomycetes	Bacteria
Meg22_1416_Bin_29	Planctomycetes	Bacteria
Meg22_1012_Bin_133	Planctomycetes	Bacteria
Meg22_810_Bin_240	Planctomycetes	Bacteria
AB_1215_Bin_25	Planctomycetes	Bacteria
AB_3033_Bin_113	Planctomycetes	Bacteria
Meg22_1012_Bin_244	Planctomycetes	Bacteria
Meg22_1214_Bin_274	Planctomycetes	Bacteria
Meg22_1214_Bin_354	Planctomycetes	Bacteria
Meg22_46_Bin_7	Planctomycetes	Bacteria
Meg19_1012_Bin_279	Planctomycetes	Bacteria
Meg22_02_Bin_117	Planctomycetes	Bacteria
AB_03_Bin_42	Planctomycetes	Bacteria
AB_69_Bin_56	Planctomycetes	Bacteria
AB_1215_Bin_71	Planctomycetes	Bacteria
Meg22_1012_Bin_27	Planctomycetes	Bacteria
Meg22_1214_Bin_153	Planctomycetes	Bacteria
Meg19_1012_Bin_129	Planctomycetes	Bacteria
Meg22_810_Bin_109	Planctomycetes	Bacteria
Meg22_1416_Bin_25	Planctomycetes	Bacteria
Meg22_1618_Bin_135	Planctomycetes	Bacteria
Meg19_1012_Bin_482	Planctomycetes	Bacteria
Meg22_02_Bin_158	Planctomycetes	Bacteria
Meg22_46_Bin_20	Planctomycetes	Bacteria
AB_69_Bin_16	Planctomycetes	Bacteria
AB_3033_Bin_117	Planctomycetes	Bacteria
Meg22_46_Bin_179	Planctomycetes	Bacteria
AB_1215_Bin_67	Planctomycetes	Bacteria
AB_69_Bin_57	Planctomycetes	Bacteria
Meg22_24_Bin_14	Planctomycetes	Bacteria
AB_1215_Bin_23	Planctomycetes	Bacteria
Meg22_46_Bin_2	Planctomycetes	Bacteria
AB_69_Bin_125	Planctomycetes	Bacteria
Meg22_810_Bin_75	Planctomycetes	Bacteria
AB_1215_Bin_27	Planctomycetes	Bacteria
Meg22_810_Bin_116	Planctomycetes	Bacteria
Meg19_1012_Bin_380	Planctomycetes	Bacteria
Meg22_1012_Bin_74	Planctomycetes	Bacteria
AB_69_Bin_82	Candidatus GB-18	Bacteria
Meg22_1214_Bin_138	Chlamydiae	Bacteria
AB_3033_Bin_179	Chlamydiae	Bacteria
Meg22_810_Bin_127	Chlamydiae	Bacteria
Meg19_1012_Bin_517	Chlamydiae	Bacteria
Meg22_46_Bin_193	Chlamydiae	Bacteria
B51_G9	Candidatus GB-CP20	Bacteria
AB_69_Bin_18	Candidatus GB-CP20	Bacteria
Meg22_1012_Bin_111	Verrucomicrobia	Bacteria
Meg22_1214_Bin_393	Verrucomicrobia	Bacteria
Meg19_02_Bin_14	Verrucomicrobia	Bacteria
AB_69_Bin_127	Verrucomicrobia	Bacteria
AB_03_Bin_177	Verrucomicrobia	Bacteria
B12_G4	Verrucomicrobia	Bacteria
WB1_Bin_32	Verrucomicrobia	Bacteria
Meg19_46_Bin_123	Kiritimatiellaeota	Bacteria
B70_G9	Kiritimatiellaeota	Bacteria
WB1_Bin_26	Kiritimatiellaeota	Bacteria
Meg22_1012_Bin_12	Kiritimatiellaeota	Bacteria
Meg22_1214_Bin_323	Kiritimatiellaeota	Bacteria
B17_G4	Kiritimatiellaeota	Bacteria
Meg19_02_Bin_131	Kiritimatiellaeota	Bacteria
AB_03_Bin_49	Kiritimatiellaeota	Bacteria
Meg22_1214_Bin_122	Lentisphaerae	Bacteria
Meg22_1012_Bin_330	Lentisphaerae	Bacteria
WB1_Bin_2	Lentisphaerae	Bacteria
WB1_Bin_9	Candidatus Coatesbacteria	Bacteria
B26_G2	Candidatus Coatesbacteria	Bacteria
B28_G9	Candidatus Coatesbacteria	Bacteria
ex4484_99	Candidatus Coatesbacteria	Bacteria
B19_G1	Candidatus Coatesbacteria	Bacteria
ex4484_209	candidate division WOR-3/TA06	Bacteria
B10_G13	candidate division WOR-3/TA06	Bacteria
B35_G9	candidate division WOR-3/TA06	Bacteria
ex4484_274	candidate division WOR-3/TA06	Bacteria
ex4484_18_removed	candidate division WOR-3/TA06	Bacteria
B5_G17	candidate division WOR-3/TA06	Bacteria
B10_G15	candidate division WOR-3/TA06	Bacteria
B11_G1	candidate division WOR-3/TA06	Bacteria
Meg22_1618_Bin_36	candidate division WOR-3/TA06	Bacteria
B54_G16	candidate division WOR-3/TA06	Bacteria
B12_G15	candidate division WOR-3/TA06	Bacteria
B29_G16	Candidatus Hydrothermae	Bacteria
B15_G9	Candidatus Hydrothermae	Bacteria
ex4484_147_removed	Candidatus Hydrothermae	Bacteria
B12_G1	Candidatus Hydrothermae	Bacteria
B86_G9	Candidatus Hydrothermae	Bacteria
Meg22_1214_Bin_17	candidate division WOR-3	Bacteria
Meg19_46_Bin_112	candidate division WOR-3	Bacteria
Meg22_46_Bin_163	candidate division WOR-3	Bacteria
B36_G15	candidate division WOR-3	Bacteria
ex4484_100	candidate division WOR-3	Bacteria
Meg22_810_Bin_29	candidate division WOR-3	Bacteria
Meg22_1214_Bin_217	candidate division WOR-3	Bacteria
Meg22_1416_Bin_100	candidate division WOR-3	Bacteria
AB_69_Bin_217	Candidatus Delphibacteria 	Bacteria
AB_69_Bin_261	Candidatus Delphibacteria 	Bacteria
Meg19_46_Bin_256	Candidatus Delphibacteria 	Bacteria
AB_03_Bin_190	Candidatus Delphibacteria 	Bacteria
AB_1215_Bin_30	Candidatus Delphibacteria 	Bacteria
AB_69_Bin_205	Candidatus Delphibacteria 	Bacteria
Meg19_46_Bin_189	Candidatus Delphibacteria 	Bacteria
Meg22_810_Bin_197	Candidatus Delphibacteria 	Bacteria
Meg22_1012_Bin_202	Candidatus Delphibacteria 	Bacteria
Meg22_1416_Bin_177	Candidatus Delphibacteria 	Bacteria
Meg22_1214_Bin_336	Candidatus Delphibacteria 	Bacteria
B92_G9	Candidatus Delphibacteria 	Bacteria
ex4484_7	Candidatus Delphibacteria 	Bacteria
Meg22_1618_Bin_19	Candidatus Delphibacteria 	Bacteria
AB_69_Bin_223	Candidatus Delphibacteria 	Bacteria
Meg22_1416_Bin_120_3_3	Candidatus Delphibacteria 	Bacteria
Meg22_1416_Bin_105	Candidatus Delphibacteria 	Bacteria
Meg22_1214_Bin_360	Candidatus Delphibacteria 	Bacteria
Meg22_1618_Bin_80	Candidatus Delphibacteria 	Bacteria
Meg22_1012_Bin_311	Candidatus Delphibacteria 	Bacteria
Meg22_810_Bin_30	Candidatus Delphibacteria 	Bacteria
ex4484_122	Candidatus Delphibacteria 	Bacteria
B21_G4	Candidatus Delphibacteria 	Bacteria
B39_G6	Candidatus Delphibacteria 	Bacteria
AB_03_Bin_161	Candidatus Delphibacteria 	Bacteria
AB_3033_Bin_61	Candidatus Delphibacteria 	Bacteria
Meg22_02_Bin_79	Candidatus Delphibacteria 	Bacteria
Meg19_46_Bin_190	Candidatus Delphibacteria 	Bacteria
AB_03_Bin_152	Candidatus Delphibacteria 	Bacteria
Meg22_24_Bin_193	Candidatus Delphibacteria 	Bacteria
AB_69_Bin_106	Candidatus Delphibacteria 	Bacteria
Meg19_02_Bin_122	Candidatus Delphibacteria 	Bacteria
Meg22_02_Bin_75	Candidatus Delphibacteria 	Bacteria
Meg19_46_Bin_24	Candidatus Delphibacteria 	Bacteria
B34_G6	Candidatus Delphibacteria 	Bacteria
AB_03_Bin_149	Candidatus Delphibacteria 	Bacteria
Meg19_02_Bin_145	Candidatus Delphibacteria 	Bacteria
Meg19_46_Bin_169	Candidatus Delphibacteria 	Bacteria
WB1_Bin_30	Candidatus Delphibacteria 	Bacteria
WB1_Bin_27	Candidatus Delphibacteria 	Bacteria
Meg19_46_Bin_243	Candidatus Delphibacteria 	Bacteria
WB1_Bin_38	Candidatus Delphibacteria 	Bacteria
Meg22_02_Bin_103	Candidatus Delphibacteria 	Bacteria
Meg19_02_Bin_124	Candidatus Delphibacteria 	Bacteria
AB_03_Bin_185	Candidatus Delphibacteria 	Bacteria
AB_69_Bin_74	Candidatus Delphibacteria 	Bacteria
Meg19_02_Bin_204	Candidatus Delphibacteria 	Bacteria
AB_03_Bin_133	Candidatus Delphibacteria 	Bacteria
Meg19_02_Bin_181	Candidatus Delphibacteria 	Bacteria
AB_69_Bin_176	Candidatus Delphibacteria 	Bacteria
AB_03_Bin_108	Candidatus Delphibacteria 	Bacteria
Meg22_46_Bin_143	Candidatus Eisenbacteria	Bacteria
Meg22_1214_Bin_168	Candidatus Eisenbacteria	Bacteria
Meg22_1214_Bin_399	Candidatus Eisenbacteria	Bacteria
AB_03_Bin_160	Candidatus GB-12	Bacteria
Meg22_46_Bin_210	Candidatus GB-CP13	Bacteria
Meg22_1012_Bin_348	Candidatus GB-CP13	Bacteria
Meg22_1214_Bin_176	Candidatus GB-CP13	Bacteria
Meg22_1214_Bin_137	Candidatus GB-CP13	Bacteria
Meg22_46_Bin_89	Candidatus GB-CP13	Bacteria
Meg22_24_Bin_129	Candidatus GB-CP13	Bacteria
Meg19_02_Bin_5	Candidatus GB-CP14	Bacteria
ex4484_8_removed	Candidatus GB-CP14	Bacteria
Meg19_46_Bin_228	Candidatus GB-CP14	Bacteria
Meg22_46_Bin_45	Candidatus GB-CP14	Bacteria
Meg19_46_Bin_182	Candidatus GB-CP14	Bacteria
AB_69_Bin_103	Candidatus GB-CP14	Bacteria
Meg19_46_Bin_201	Candidatus GB-CP14	Bacteria
Meg19_1012_Bin_219	Candidatus GB-CP14	Bacteria
Meg22_24_Bin_156	Candidatus GB-CP14	Bacteria
AB_69_Bin_159	Candidatus GB-CP14	Bacteria
Meg19_46_Bin_247	Candidatus GB-CP14	Bacteria
Meg22_46_Bin_130	Candidatus GB-CP14	Bacteria
Meg19_1012_Bin_491	Candidatus Glassbacteria	Bacteria
Meg22_810_Bin_93	Candidatus Glassbacteria	Bacteria
Meg22_1214_Bin_329	Candidatus Glassbacteria	Bacteria
Meg22_1012_Bin_363	Candidatus Glassbacteria	Bacteria
Meg22_810_Bin_66	Candidatus Glassbacteria	Bacteria
Meg22_1416_Bin_139	Candidatus Glassbacteria	Bacteria
Meg22_1618_Bin_162	Candidatus Glassbacteria	Bacteria
Meg19_46_Bin_99	Gemmatimonadetes	Bacteria
AB_69_Bin_6	Gemmatimonadetes	Bacteria
Meg22_24_Bin_22	Gemmatimonadetes	Bacteria
Meg19_46_Bin_236	Gemmatimonadetes	Bacteria
Meg22_02_Bin_61	Gemmatimonadetes	Bacteria
Meg22_24_Bin_152	Gemmatimonadetes	Bacteria
Meg19_46_Bin_115	Gemmatimonadetes	Bacteria
Meg19_46_Bin_6	Gemmatimonadetes	Bacteria
Meg19_02_Bin_60	Gemmatimonadetes	Bacteria
Meg19_46_Bin_59	Gemmatimonadetes	Bacteria
Meg22_46_Bin_203	Gemmatimonadetes	Bacteria
Meg22_24_Bin_194	Gemmatimonadetes	Bacteria
AB_1215_Bin_106	Gemmatimonadetes	Bacteria
Meg19_02_Bin_160	Gemmatimonadetes	Bacteria
Meg22_46_Bin_67	Gemmatimonadetes	Bacteria
Meg22_02_Bin_135	Gemmatimonadetes	Bacteria
AB_03_Bin_91	Gemmatimonadetes	Bacteria
Meg19_02_Bin_143	Gemmatimonadetes	Bacteria
Meg19_46_Bin_208	Gemmatimonadetes	Bacteria
AB_69_Bin_186	Gemmatimonadetes	Bacteria
Meg22_24_Bin_163	Gemmatimonadetes	Bacteria
Meg22_02_Bin_58	Gemmatimonadetes	Bacteria
AB_03_Bin_204	Gemmatimonadetes	Bacteria
AB_1215_Bin_3	Gemmatimonadetes	Bacteria
Meg22_24_Bin_123	Gemmatimonadetes	Bacteria
Meg22_46_Bin_250	Gemmatimonadetes	Bacteria
Meg22_02_Bin_96	Gemmatimonadetes	Bacteria
Meg19_46_Bin_122	Gemmatimonadetes	Bacteria
Meg19_46_Bin_38	Gemmatimonadetes	Bacteria
AB_03_Bin_29	Gemmatimonadetes	Bacteria
AB_69_Bin_222	Gemmatimonadetes	Bacteria
Meg22_46_Bin_11	Candidatus GB-CP11	Bacteria
Meg19_1012_Bin_119	Candidatus GB-CP11	Bacteria
Meg19_46_Bin_239	Candidatus GB-CP11	Bacteria
Meg22_02_Bin_84	Candidatus GB-CP11	Bacteria
Meg19_46_Bin_60	Candidatus GB-CP11	Bacteria
Meg22_24_Bin_124	Candidatus GB-CP11	Bacteria
Meg22_46_Bin_213	Candidatus GB-CP11	Bacteria
B22_G4	Candidatus Aegiribacteria	Bacteria
B71_G9	Candidatus Fermentibacteria	Bacteria
ex4484_173	Candidatus Fermentibacteria	Bacteria
Meg22_02_Bin_174	Candidatus Fermentibacteria	Bacteria
Meg22_46_Bin_169	Candidatus Fermentibacteria	Bacteria
Meg22_24_Bin_46	Candidatus Fermentibacteria	Bacteria
Meg22_46_Bin_117	Candidatus Fermentibacteria	Bacteria
Meg19_1012_Bin_315	Candidatus Fermentibacteria	Bacteria
Meg22_24_Bin_88	Candidatus Fermentibacteria	Bacteria
B29_G9	Candidatus GB-CP10	Bacteria
ex4484_93	Candidatus GB-CP10	Bacteria
B46_G16	Candidatus GB-CP10	Bacteria
Meg22_1214_Bin_58	Candidatus GB-CP10	Bacteria
B79_G9	Candidatus GB-CP10	Bacteria
B83_G9	Candidatus GB-CP10	Bacteria
B30_G16	Candidatus GB-CP10	Bacteria
Meg22_1012_Bin_30	Candidatus GB-CP10	Bacteria
Meg22_810_Bin_148	Candidatus GB-CP10	Bacteria
Meg22_24_Bin_112	Candidatus Zixibacteria	Bacteria
Meg22_1214_Bin_203	Candidatus Zixibacteria	Bacteria
Meg19_1012_Bin_143	Candidatus Zixibacteria	Bacteria
Meg22_810_Bin_137	Candidatus Zixibacteria	Bacteria
Meg22_1012_Bin_167	Candidatus Zixibacteria	Bacteria
B38_G16	Candidatus Zixibacteria	Bacteria
ex4484_95	Candidatus Zixibacteria	Bacteria
AB_3033_Bin_112	Candidatus Zixibacteria	Bacteria
Meg22_46_Bin_201	Candidatus Zixibacteria	Bacteria
Meg22_24_Bin_102	Candidatus Zixibacteria	Bacteria
Meg19_1012_Bin_237	Candidatus Zixibacteria	Bacteria
Meg22_46_Bin_122	Candidatus Zixibacteria	Bacteria
Meg22_810_Bin_234	Candidatus Zixibacteria	Bacteria
AB_3033_Bin_148	Candidatus Zixibacteria	Bacteria
AB_1215_Bin_48	Candidatus Zixibacteria	Bacteria
Meg19_1012_Bin_183	Candidatus Zixibacteria	Bacteria
Meg22_810_Bin_44	Candidatus Zixibacteria	Bacteria
Meg22_46_Bin_77	Candidatus Zixibacteria	Bacteria
Meg22_46_Bin_9	Candidatus Zixibacteria	Bacteria
Meg19_1012_Bin_343	Candidatus Zixibacteria	Bacteria
Meg22_46_Bin_91	Candidatus Zixibacteria	Bacteria
Meg19_1012_Bin_508	Candidatus Zixibacteria	Bacteria
Meg22_810_Bin_191	Candidatus Zixibacteria	Bacteria
Meg19_1012_Bin_365	Candidatus Zixibacteria	Bacteria
Meg22_46_Bin_145	Candidatus Zixibacteria	Bacteria
B117_G9	Candidatus Zixibacteria	Bacteria
Meg22_1214_Bin_196	Candidatus Zixibacteria	Bacteria
Meg22_1012_Bin_211	Candidatus Zixibacteria	Bacteria
Meg22_1416_Bin_84	Candidatus Zixibacteria	Bacteria
Meg22_24_Bin_80	Candidatus Zixibacteria	Bacteria
Meg22_46_Bin_129	Candidatus Zixibacteria	Bacteria
B5_G4	Candidatus Zixibacteria	Bacteria
Meg22_1012_Bin_82	Candidatus Zixibacteria	Bacteria
Meg22_46_Bin_164	Candidatus Zixibacteria	Bacteria
Meg22_24_Bin_6	Candidatus Zixibacteria	Bacteria
